sample_id,json_key,violation_type,detected_violation,level,language,model,model_raw,strategy,violation_match,tp,fp,fn,tn,accuracy,expected_violation_raw,detected_violation_raw,processing_group
isp--qwen2.5-coder32b-temp0-latest--example_isp_4,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,C#,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_5,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,C#,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_6,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,C#,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_7,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,C#,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_8,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,C#,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_9,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,C#,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_10,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,C#,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_11,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,C#,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_12,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,EASY,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_13,isp--qwen2.5-coder32b-temp0-latest--example,ISP,LSP,EASY,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,LSP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_14,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,EASY,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_15,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,EASY,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_16,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_17,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_18,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_19,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_20,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_21,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_22,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_23,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_24,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,EASY,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_25,isp--qwen2.5-coder32b-temp0-latest--example,ISP,LSP,EASY,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,LSP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_26,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,EASY,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_27,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,EASY,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_28,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_29,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_30,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_31,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,HARD,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_32,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_33,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_34,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_35,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_36,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,EASY,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_37,isp--qwen2.5-coder32b-temp0-latest--example,ISP,LSP,EASY,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,LSP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_38,isp--qwen2.5-coder32b-temp0-latest--example,ISP,SRP,EASY,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,SRP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_39,isp--qwen2.5-coder32b-temp0-latest--example,ISP,LSP,EASY,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,LSP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_40,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_41,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_42,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_43,isp--qwen2.5-coder32b-temp0-latest--example,ISP,,HARD,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_44,isp--qwen2.5-coder32b-temp0-latest--example,ISP,OCP,MODERATE,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,OCP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_45,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_46,isp--qwen2.5-coder32b-temp0-latest--example,ISP,SRP,MODERATE,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,False,0,1,0,0,0,ISP,SRP,isp
isp--qwen2.5-coder32b-temp0-latest--example_isp_47,isp--qwen2.5-coder32b-temp0-latest--example,ISP,ISP,MODERATE,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,example,True,1,0,0,0,1,ISP,ISP,isp
isp--gpt-4o-mini--smell_isp_0,isp--gpt-4o-mini--smell,ISP,ISP,EASY,C#,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,ISP,isp
isp--gpt-4o-mini--smell_isp_1,isp--gpt-4o-mini--smell,ISP,,EASY,C#,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_2,isp--gpt-4o-mini--smell,ISP,,EASY,C#,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_3,isp--gpt-4o-mini--smell,ISP,,EASY,C#,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_4,isp--gpt-4o-mini--smell,ISP,,HARD,C#,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_5,isp--gpt-4o-mini--smell,ISP,,HARD,C#,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_6,isp--gpt-4o-mini--smell,ISP,,HARD,C#,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_7,isp--gpt-4o-mini--smell,ISP,,HARD,C#,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_8,isp--gpt-4o-mini--smell,ISP,,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_9,isp--gpt-4o-mini--smell,ISP,,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_10,isp--gpt-4o-mini--smell,ISP,SRP,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,SRP,isp
isp--gpt-4o-mini--smell_isp_11,isp--gpt-4o-mini--smell,ISP,,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_12,isp--gpt-4o-mini--smell,ISP,,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_13,isp--gpt-4o-mini--smell,ISP,,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_14,isp--gpt-4o-mini--smell,ISP,ISP,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,ISP,isp
isp--gpt-4o-mini--smell_isp_15,isp--gpt-4o-mini--smell,ISP,LSP,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,LSP,isp
isp--gpt-4o-mini--smell_isp_16,isp--gpt-4o-mini--smell,ISP,,HARD,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_17,isp--gpt-4o-mini--smell,ISP,,HARD,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_18,isp--gpt-4o-mini--smell,ISP,,HARD,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_19,isp--gpt-4o-mini--smell,ISP,,HARD,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_20,isp--gpt-4o-mini--smell,ISP,,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_21,isp--gpt-4o-mini--smell,ISP,,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_22,isp--gpt-4o-mini--smell,ISP,,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_23,isp--gpt-4o-mini--smell,ISP,,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_24,isp--gpt-4o-mini--smell,ISP,,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_25,isp--gpt-4o-mini--smell,ISP,,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_26,isp--gpt-4o-mini--smell,ISP,,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_27,isp--gpt-4o-mini--smell,ISP,ISP,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,ISP,isp
isp--gpt-4o-mini--smell_isp_28,isp--gpt-4o-mini--smell,ISP,,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_29,isp--gpt-4o-mini--smell,ISP,,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_30,isp--gpt-4o-mini--smell,ISP,,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_31,isp--gpt-4o-mini--smell,ISP,,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_32,isp--gpt-4o-mini--smell,ISP,,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_33,isp--gpt-4o-mini--smell,ISP,SRP,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,SRP,isp
isp--gpt-4o-mini--smell_isp_34,isp--gpt-4o-mini--smell,ISP,,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_35,isp--gpt-4o-mini--smell,ISP,,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_36,isp--gpt-4o-mini--smell,ISP,,EASY,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_37,isp--gpt-4o-mini--smell,ISP,,EASY,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_38,isp--gpt-4o-mini--smell,ISP,,EASY,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_39,isp--gpt-4o-mini--smell,ISP,,EASY,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_40,isp--gpt-4o-mini--smell,ISP,,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_41,isp--gpt-4o-mini--smell,ISP,,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_42,isp--gpt-4o-mini--smell,ISP,,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_43,isp--gpt-4o-mini--smell,ISP,,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,,isp
isp--gpt-4o-mini--smell_isp_44,isp--gpt-4o-mini--smell,ISP,,MODERATE,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--gpt-4o-mini--smell_isp_45,isp--gpt-4o-mini--smell,ISP,SRP,MODERATE,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,SRP,isp
isp--gpt-4o-mini--smell_isp_46,isp--gpt-4o-mini--smell,ISP,SRP,MODERATE,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,ISP,SRP,isp
isp--gpt-4o-mini--smell_isp_47,isp--gpt-4o-mini--smell,ISP,,MODERATE,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,ISP,,isp
isp--codellama70b-temp0-latest--ensemble_isp_0,isp--codellama70b-temp0-latest--ensemble,ISP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,,isp
isp--codellama70b-temp0-latest--ensemble_isp_1,isp--codellama70b-temp0-latest--ensemble,ISP,OCP,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,OCP,isp
isp--codellama70b-temp0-latest--ensemble_isp_2,isp--codellama70b-temp0-latest--ensemble,ISP,SRP,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,SRP,isp
isp--codellama70b-temp0-latest--ensemble_isp_3,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_4,isp--codellama70b-temp0-latest--ensemble,ISP,OCP,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,OCP,isp
isp--codellama70b-temp0-latest--ensemble_isp_5,isp--codellama70b-temp0-latest--ensemble,ISP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,,isp
isp--codellama70b-temp0-latest--ensemble_isp_6,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_7,isp--codellama70b-temp0-latest--ensemble,ISP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,,isp
isp--codellama70b-temp0-latest--ensemble_isp_8,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_9,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_10,isp--codellama70b-temp0-latest--ensemble,ISP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,,isp
isp--codellama70b-temp0-latest--ensemble_isp_11,isp--codellama70b-temp0-latest--ensemble,ISP,OCP,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,OCP,isp
isp--codellama70b-temp0-latest--ensemble_isp_12,isp--codellama70b-temp0-latest--ensemble,ISP,OCP,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,OCP,isp
isp--codellama70b-temp0-latest--ensemble_isp_13,isp--codellama70b-temp0-latest--ensemble,ISP,OCP,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,OCP,isp
isp--codellama70b-temp0-latest--ensemble_isp_14,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_15,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_16,isp--codellama70b-temp0-latest--ensemble,ISP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,,isp
isp--codellama70b-temp0-latest--ensemble_isp_17,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_18,isp--codellama70b-temp0-latest--ensemble,ISP,OCP,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,OCP,isp
isp--codellama70b-temp0-latest--ensemble_isp_19,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_20,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_21,isp--codellama70b-temp0-latest--ensemble,ISP,OCP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,OCP,isp
isp--codellama70b-temp0-latest--ensemble_isp_22,isp--codellama70b-temp0-latest--ensemble,ISP,OCP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,OCP,isp
isp--codellama70b-temp0-latest--ensemble_isp_23,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_24,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_25,isp--codellama70b-temp0-latest--ensemble,ISP,OCP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,OCP,isp
isp--codellama70b-temp0-latest--ensemble_isp_26,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_27,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_28,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_29,isp--codellama70b-temp0-latest--ensemble,ISP,LSP,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,LSP,isp
isp--codellama70b-temp0-latest--ensemble_isp_30,isp--codellama70b-temp0-latest--ensemble,ISP,OCP,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,ensemble,False,0,1,0,0,0,ISP,OCP,isp
